FIPS,STATE,COUNTY,GRASS_PLANTINGS_INTRO,GRASS_PLANTINGS_NATIVE,TREE_PLANTINGS_SOFT,TREE_PLANTINGS_LONG,TREE_PLANTINGS_HARD,WILDLIFE_HABITAT,WILDLIFE_CORRIDORS,FIELD_WINDBREAKS,DIVERSIONS_EROSION_CONTROL_STRUC,GRASS_WATERWAYS,SHALLOW_WATER_FOR_WILDLIFE,EXISTING_GRASS,EXISTING_TREES,WILDLIFE_FOOD_PLOTS,CONTOUR_GRASS_STRIPS,SHELTER_BELTS,LIVING_SNOW_FENCES,SALINITY_REDUCING_VEGETATION,FILTER_STRIPS,RIPARIAN_BUFFERS,WETLAND_RESTORATION,WETLAND_RESTORATION_FLOOD,WETLAND_RESTORATION_NONFLOOD,CROSS_WINDTRAP_STRIPS,RARE_AND_DECLINING_HABITAT,FARMABLE_WETLAND_PROGRAM,FARMABLE_WETLAND_PROGRAM_BUFFER,MARGINAL_PASTURE_BUFFERS,MARGINAL_PASTURE_BUFFERS_WET,BOTTOMLAND_HARDWOOD_TREES,EXPIRED_HARDWOOD_TREES,UPLAND_BIRD_HABITAT_BUFFERS,LONGLEAF_PINE,DUCK_NESTING_HABITAT,STATE_ACRES_FOR_WILDLIFE_ENHANCEMENT,FARMABLE_WETLAND_PROGRAM_CONSTRUCTED,FARMABLE_WETLAND_PROGRAM_AQUA,FARMABLE_WETLAND_PROGRAM_FLOOD,POLLINATOR_HABITAT,CRP_GRASSLANDS_INTRODUCED,CRP_GRASSLANDS_NATIVE,TOTAL
30031,MONTANA,GALLATIN,NA,1272.5999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.139999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.2,NA,NA,1416.9399999999998
30033,MONTANA,GARFIELD,6662.5999999999995,4655.5,NA,NA,NA,NA,79.5,NA,NA,NA,NA,5434.169999999999,NA,NA,NA,NA,NA,NA,NA,130.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648.8000000000001,NA,NA,17611.47
30035,MONTANA,GLACIER,9783.6999999999989,762,NA,NA,NA,2581.64,4.3999999999999995,NA,NA,NA,NA,21000.21,NA,30.63,NA,NA,NA,1017.3,1.7,NA,2.5,NA,NA,NA,43.7,3.3,6.6,NA,NA,NA,NA,NA,NA,NA,3529.43,NA,NA,NA,264.65000000000003,NA,NA,39031.75999999999
30037,MONTANA,GOLDEN VALLEY,15668.09,8757.5499999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,4493.6,NA,2.49,NA,NA,NA,482.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.81,NA,NA,29556.039999999997
30041,MONTANA,HILL,24647.679999999982,28939.64,16.690000000000001,0,0,3872.7099999999996,NA,NA,NA,NA,NA,18521.889999999996,96.44,138.8,NA,NA,NA,44.09,19.48,NA,96.350000000000009,NA,379.28,NA,15982.570000000007,95.9,NA,NA,NA,NA,NA,NA,NA,NA,196.8,NA,NA,NA,576.13,NA,NA,93624.45000000003
30043,MONTANA,JEFFERSON,332.7,602.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2174.2599999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3109.86
30045,MONTANA,JUDITH BASIN,3016.8999999999996,411,NA,NA,NA,91.5,NA,NA,NA,NA,NA,1405.8,NA,NA,NA,NA,NA,623.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5549.000000000001
30047,MONTANA,LAKE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,82.28,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.48
30049,MONTANA,LEWIS AND CLARK,330.3,691.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3,NA,NA,NA,NA,NA,NA,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084.8999999999999
30051,MONTANA,LIBERTY,6248.2799999999988,13487.750000000002,NA,NA,NA,NA,NA,NA,NA,2.82,NA,7230.569999999998,NA,6.48,NA,4.4,NA,460.08,NA,NA,0.9,NA,NA,NA,12160.239999999998,NA,NA,NA,NA,NA,NA,377.7099999999999,NA,NA,400.45000000000005,NA,NA,NA,NA,NA,NA,40379.68000000001
30055,MONTANA,MCCONE,18334.210000000006,23223.019999999997,NA,NA,NA,872.65,NA,7.1,NA,NA,NA,24211.92999999999,42.800000000000004,97.69999999999999,NA,NA,14.200000000000001,NA,NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615.24,NA,NA,NA,158.19,NA,NA,67596.53999999995
30057,MONTANA,MADISON,1110.57,1054.3,NA,NA,NA,106.1,NA,NA,NA,NA,NA,366.23999999999995,NA,NA,NA,NA,NA,NA,NA,472.07000000000005,NA,NA,NA,NA,NA,NA,NA,94.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3203.48
30059,MONTANA,MEAGHER,276.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.5,NA,NA,NA,NA,NA,NA,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559.52
30065,MONTANA,MUSSELSHELL,9796.2199999999993,4738.3400000000011,NA,NA,NA,NA,NA,NA,NA,NA,NA,3715.3599999999997,NA,NA,NA,NA,NA,3551.1,NA,128.45999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21929.48
30067,MONTANA,PARK,4731.3599999999997,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,987.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5740.66
30069,MONTANA,PETROLEUM,3444.6899999999996,399.82000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,542.6,NA,NA,NA,NA,NA,NA,NA,103.39999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39,NA,NA,4495.9000000000005
30071,MONTANA,PHILLIPS,21536.699999999997,16500.590000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,18074.589999999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5606.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,5888.85,NA,NA,NA,13.3,NA,NA,67620.30999999998
30073,MONTANA,PONDERA,5718.7399999999989,3657.7600000000007,NA,NA,NA,102.80000000000001,NA,2,NA,6,NA,6892.120000000003,NA,8.64,NA,34.29,NA,15008.16,35.76,NA,NA,92.9,NA,NA,2487.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,1555.5400000000002,NA,NA,NA,59.36,NA,NA,35661.350000000006
30075,MONTANA,POWDER RIVER,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.2
30077,MONTANA,POWELL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
30079,MONTANA,PRAIRIE,5712.7999999999993,1096,NA,NA,NA,NA,NA,6.96,NA,NA,NA,3727.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10543.659999999998
30081,MONTANA,RAVALLI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.23
30083,MONTANA,RICHLAND,19268.680000000008,24214.38,9.5,0,5.2,2103.07,NA,11.66,NA,NA,NA,15129.930000000002,43.49,64.09,NA,72.36,10,NA,1.1,32.29,NA,NA,NA,NA,382.3399999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.04,NA,NA,61369.129999999896
30085,MONTANA,ROOSEVELT,15632.279999999999,12646.040000000003,NA,NA,NA,120.3,NA,NA,NA,NA,NA,22830.520000000008,NA,1.31,NA,2.8,NA,NA,NA,NA,17.669999999999998,NA,NA,NA,6812.780000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375.4800000000005,NA,NA,NA,86.33,NA,NA,62525.509999999966
30087,MONTANA,ROSEBUD,19612.13,2949.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2910.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25472.569999999992
30089,MONTANA,SANDERS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.4
30091,MONTANA,SHERIDAN,9049.99,3646.9800000000005,NA,NA,NA,123.8,NA,60.839999999999996,NA,2.6,NA,16648.56,4.8,10.31,NA,0.65,NA,202.1,53.160000000000004,NA,44.890000000000008,NA,NA,NA,886.87,72.990000000000009,141.99999999999997,NA,NA,NA,NA,NA,NA,1426.61,11173.179999999997,NA,NA,NA,114.64999999999999,NA,NA,43664.98000000005
30095,MONTANA,STILLWATER,3829.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2789.2000000000003,NA,0.5,NA,NA,NA,18894.379999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.99999999999997,NA,NA,25727.879999999997
30097,MONTANA,SWEET GRASS,648.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.9,NA,NA,NA,NA,NA,NA,NA,27.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,899.0800000000002
30099,MONTANA,TETON,19084.349999999999,3963.87,NA,NA,NA,11.139999999999999,NA,NA,NA,NA,NA,19710.37,NA,48.77,NA,NA,NA,25431.370000000006,NA,84.1,NA,NA,NA,NA,1404.8500000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,1284.9600000000003,NA,NA,NA,94.86,NA,NA,71118.64000000001
30101,MONTANA,TOOLE,23196.079999999991,14966.900000000005,NA,NA,NA,822.81,2.9,NA,NA,23.1,NA,40096.29000000001,182.87,43.28,NA,NA,NA,3349.5900000000006,NA,NA,55.230000000000004,NA,NA,NA,8912.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,3138.0400000000004,NA,NA,NA,1041.7600000000004,NA,NA,95831.2400000001
30105,MONTANA,VALLEY,25512.479999999989,19651.629999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,24862.800000000003,NA,30.190000000000005,NA,NA,NA,NA,NA,410.49,NA,NA,NA,NA,99.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099.95,NA,NA,NA,NA,NA,316.74,72983.40000000001
30107,MONTANA,WHEATLAND,20383.910000000003,330.79999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,5414.1,NA,NA,NA,NA,NA,NA,NA,58.739999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26187.55000000001
30109,MONTANA,WIBAUX,1445.1000000000001,NA,NA,NA,NA,398.36,NA,NA,NA,NA,NA,2726.2400000000002,NA,4.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4574.68
30111,MONTANA,YELLOWSTONE,9261.18,1363.51,NA,NA,NA,1.3,NA,NA,NA,NA,6.2,3285.6000000000004,NA,22.169999999999998,NA,NA,NA,18806.149999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,NA,NA,32764.310000000005
31001,NEBRASKA,ADAMS,3.8,489.89000000000004,NA,NA,NA,4.6,NA,5.68,NA,NA,NA,4.72,1,NA,NA,NA,NA,NA,12.71,1.1,NA,NA,4.8899999999999997,NA,49.1,4.5,3.5,NA,NA,NA,NA,49.46,NA,NA,6.51,NA,NA,NA,181.94000000000003,NA,NA,823.4
31003,NEBRASKA,ANTELOPE,NA,1849.2699999999998,NA,NA,NA,19.740000000000002,NA,933.2599999999998,NA,1.8,NA,355.71,12,1,NA,101.26,NA,NA,11.62,NA,NA,18.600000000000001,36.9,NA,70.1,25.119999999999997,23.29,7.9,NA,NA,NA,579.43,NA,NA,6161.860000000001,NA,NA,NA,486.85,NA,NA,10695.710000000005
31007,NEBRASKA,BANNER,5963.83,7682.6599999999989,NA,NA,NA,2348.6399999999994,NA,1508.54,NA,NA,NA,2473.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16345.779999999997,NA,NA,NA,NA,NA,NA,7.84,NA,NA,1124.78,NA,NA,NA,400.03999999999996,134.58,1036.51,39026.68999999999
31009,NEBRASKA,BLAINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.3,NA,NA,NA,NA,NA,NA,NA,90.999999999999986,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.8
31011,NEBRASKA,BOONE,5,3303.85,NA,NA,NA,228.5,NA,108.05999999999997,NA,22.209999999999997,NA,568.9000000000001,34.6,6,17.240000000000002,9.920000000000002,NA,NA,75.5,17.169999999999998,NA,18.5,NA,NA,538.6800000000001,12.52,10.5,NA,NA,NA,NA,7.1,NA,NA,1459.5099999999998,NA,NA,NA,203.39,NA,NA,6647.149999999998
31013,NEBRASKA,BOX BUTTE,2211.4500000000003,3760.8200000000006,NA,NA,NA,0.9,NA,7430.049999999996,NA,NA,NA,3230.0099999999993,NA,NA,NA,NA,NA,NA,13.8,1.4,NA,NA,NA,NA,322.1,17.46,49.11,NA,NA,NA,NA,77.76,NA,NA,1289.1,NA,NA,NA,3512.1700000000005,NA,4212.67,26128.799999999996
31015,NEBRASKA,BOYD,2.2599999999999998,528.58999999999992,NA,NA,NA,NA,NA,109.51,NA,NA,NA,208.78,NA,NA,NA,139.27,3.4,NA,NA,NA,NA,NA,45.79,NA,NA,20.18,54.73,NA,5.07,NA,NA,NA,NA,NA,323.08,NA,NA,NA,25.470000000000002,NA,219.34,1685.4700000000003
31017,NEBRASKA,BROWN,NA,528.40000000000009,NA,NA,NA,NA,NA,NA,NA,NA,NA,703.4,NA,NA,NA,14.46,NA,NA,4.6,NA,NA,NA,NA,NA,NA,NA,NA,202.29999999999998,NA,NA,NA,NA,NA,NA,72.5,NA,NA,NA,NA,NA,NA,1525.6599999999999
31019,NEBRASKA,BUFFALO,136,1027.55,NA,NA,NA,418.7,NA,25.800000000000004,NA,NA,NA,961.1999999999998,6.6,2.5,NA,60.94999999999999,NA,NA,11.3,4.1,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,2.21,NA,NA,163.94,NA,NA,NA,287.94999999999993,NA,NA,3207.8000000000006
31021,NEBRASKA,BURT,316.18999999999994,3726.0599999999995,2.88,0,51.6,210.23,NA,1.72,NA,21.65,NA,1366.7399999999998,13.780000000000001,9.78,8.09,8.41,NA,NA,682.46,49.96,NA,1706.3999999999999,506.47,NA,150.3,4.92,4.58,NA,NA,NA,NA,49.580000000000005,NA,NA,511.37000000000006,NA,NA,NA,170,NA,NA,9573.170000000006
31023,NEBRASKA,BUTLER,429.99,4539.72,0.7,0,2.2000000000000002,93.6,NA,7.53,NA,33.04,4,2351.02,22.8,6.3,2.1,2.4699999999999998,NA,NA,250.50000000000003,56.8,27.83,56.68,340.94,NA,169,NA,NA,19.580000000000002,NA,NA,NA,38.96,NA,NA,791.7800000000001,NA,NA,NA,681.8999999999999,NA,NA,9929.439999999997
31025,NEBRASKA,CASS,144.41,689.43999999999994,NA,NA,NA,27.5,NA,0.4,NA,13.72,NA,55.27,NA,0.8,NA,NA,NA,NA,846.6699999999997,7.89,NA,102.6,NA,NA,481.91000000000014,2.9,0.7,14.7,NA,NA,NA,121.72000000000001,NA,NA,430.15,NA,NA,NA,163.86999999999998,NA,NA,3104.650000000001
31027,NEBRASKA,CEDAR,236.02,2417.54,NA,NA,NA,NA,NA,314.9,NA,3.8999999999999995,NA,413.69,2.1,3.51,NA,29.699999999999996,NA,NA,167.89999999999998,1.73,NA,NA,NA,NA,518.5,18.88,25.95,56.800000000000004,2.5,NA,NA,194.46999999999994,NA,NA,6842.540000000004,NA,NA,NA,166.59000000000003,27.12,250.22,11694.560000000009
31029,NEBRASKA,CHASE,NA,11705.679999999998,1.6,0,0,40.11,NA,593.41,NA,12.120000000000001,NA,822.1,0.8999999999999999,NA,2,1.6199999999999999,NA,NA,6.4,NA,NA,NA,NA,NA,2808.54,109.09,65.02000000000001,58.8,NA,NA,NA,18.73,NA,NA,141.79000000000002,NA,NA,NA,98.27,NA,NA,16486.179999999997
31031,NEBRASKA,CHERRY,NA,364.4,NA,NA,NA,NA,NA,7.4,NA,NA,NA,282.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.299999999999997,NA,NA,765.6
31033,NEBRASKA,CHEYENNE,625.89,4573.6399999999994,0,0,12.54,11586.920000000004,NA,3696.26,NA,NA,NA,3691.8199999999997,NA,2,NA,17.949999999999996,NA,NA,121.82000000000001,3.57,NA,NA,237.19,NA,31667.160000000018,19.100000000000001,20.490000000000002,NA,NA,NA,NA,NA,NA,NA,931.5300000000001,NA,NA,NA,29.15,NA,1490.5700000000002,58727.60000000001
31035,NEBRASKA,CLAY,2.2000000000000002,209.68,NA,NA,NA,5.3,NA,NA,NA,NA,NA,16.9,NA,NA,NA,NA,NA,NA,56.19,NA,NA,14.2,60.86999999999999,NA,96.85999999999999,9.8000000000000007,12.7,NA,NA,NA,NA,77.66999999999999,NA,NA,281.98,NA,NA,NA,30.370000000000005,NA,NA,874.7199999999999
31037,NEBRASKA,COLFAX,23.900000000000002,339.65000000000003,0,0,17.8,487.7600000000001,NA,20.91,NA,24.930000000000003,NA,63.900000000000006,8.3,0.5,NA,14.759999999999998,NA,NA,344.01,3.92,NA,480.13000000000005,62,NA,27,8.09,5.07,NA,NA,NA,NA,82.79,NA,NA,1175.9799999999996,NA,NA,NA,244.39000000000001,NA,NA,3435.7899999999995
31039,NEBRASKA,CUMING,116,1001.8799999999997,5.8000000000000007,0,0,166.2,NA,20.830000000000002,NA,153.38999999999996,NA,33.199999999999996,2.9,0.5,NA,40.77000000000001,NA,NA,688.5000000000002,96.4,NA,794.43000000000006,214.26,NA,101.30000000000001,52.150000000000006,106.57999999999998,78.62,1.4,NA,NA,128.65,NA,NA,536.3499999999999,NA,NA,NA,807.27,NA,NA,5147.3799999999965
31041,NEBRASKA,CUSTER,NA,969.19999999999993,NA,NA,NA,446.18999999999994,NA,376.5700000000001,NA,NA,NA,406.49999999999994,11,NA,NA,21.4,NA,NA,NA,33.57,NA,NA,44.129999999999995,NA,503.20000000000005,NA,NA,6.5,NA,NA,NA,56.79,NA,NA,681.52,NA,NA,NA,294.92,NA,NA,3851.49
31043,NEBRASKA,DAKOTA,202.01,2427.5099999999989,0,0,25.1,46.099999999999994,NA,8.21,NA,26.31,NA,280.4,43,2,NA,NA,NA,NA,127.02999999999999,9.5,NA,285.48,586.39,NA,22.6,20.79,16.399999999999999,NA,NA,NA,NA,41.519999999999996,NA,NA,392.84000000000003,NA,NA,NA,1146.97,NA,NA,5710.159999999999
31045,NEBRASKA,DAWES,NA,1381.7699999999998,0.97,0,0,59.900000000000006,NA,1108.6099999999994,NA,NA,NA,291.92,NA,1.02,NA,NA,NA,11.8,NA,30.009999999999998,NA,NA,NA,NA,1068.4499999999998,4.9000000000000004,1.3,30.2,NA,NA,NA,NA,NA,NA,540.86,NA,NA,NA,NA,NA,NA,4531.710000000001
31047,NEBRASKA,DAWSON,NA,1341.9300000000003,0.3,0,0,NA,NA,17.15,NA,NA,NA,79.88,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA,100.3,4.3,11.4,NA,NA,NA,NA,69.27,NA,NA,294.99000000000007,NA,NA,NA,173.69,NA,NA,2099.41
31049,NEBRASKA,DEUEL,NA,1078.8399999999999,NA,NA,NA,702.4100000000001,NA,543.68,NA,5.67,NA,1593.7999999999997,6.2,10,NA,44.1,NA,NA,37.86,NA,NA,170.89,294.84000000000003,NA,8111.839999999997,5.69,15.09,NA,NA,NA,NA,32.36,NA,NA,294.57,NA,NA,NA,64.67,NA,NA,13012.510000000006
31051,NEBRASKA,DIXON,1310.74,3392.9799999999991,2,0,1.7,157.79,3.6,97.14999999999998,NA,2.41,4.5,2507.4300000000007,4.9,11.3,NA,5.9,NA,NA,225.57999999999996,NA,NA,119.27,NA,NA,103.5,11.25,35.6,3.7,NA,NA,NA,212.04999999999998,NA,NA,4222.800000000001,NA,NA,NA,212.85999999999993,NA,NA,12649.010000000007
31053,NEBRASKA,DODGE,143.22999999999999,763.25000000000023,NA,NA,NA,83.11999999999999,NA,6.83,NA,40.919999999999995,8.6,60.2,NA,1.8,9.24,19.05,NA,NA,414.03000000000003,10.700000000000001,NA,580,222.76000000000002,NA,136.3,91,67.52,19.07,NA,NA,NA,132.63,NA,NA,381.41,NA,NA,NA,41.60999999999999,NA,NA,3233.2699999999986
31055,NEBRASKA,DOUGLAS,45.3,233.32,0,0,28.3,NA,NA,NA,NA,1.2,NA,88.58999999999999,8.3,2,NA,NA,NA,NA,86.6,NA,NA,132.47999999999999,32.1,NA,14.4,NA,NA,NA,NA,NA,NA,6.569999999999999,NA,NA,60.57,NA,NA,NA,32.27,NA,NA,771.9999999999999
31057,NEBRASKA,DUNDY,NA,10635.160000000003,NA,NA,NA,NA,NA,103.78000000000002,NA,NA,NA,388.30000000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,30.599999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.14,NA,NA,11212.880000000001
31059,NEBRASKA,FILLMORE,NA,90.29,1,0,0,35.75,NA,9.58,NA,1.4,NA,26.5,0.5,NA,NA,NA,NA,NA,52.730000000000004,15.709999999999999,NA,NA,NA,NA,20.4,1.7,3.1,NA,8.9,NA,NA,112.67,NA,NA,248.42,NA,NA,NA,5.7,NA,NA,634.35
31061,NEBRASKA,FRANKLIN,15.71,2973.98,NA,NA,NA,919.8300000000002,NA,25.549999999999997,NA,NA,NA,129.6,NA,7.4,NA,5.3100000000000005,6.83,NA,NA,NA,NA,NA,NA,NA,1150.9100000000003,53.27,65.31,NA,NA,NA,NA,147.73,NA,NA,788.7700000000001,NA,NA,NA,175.37,NA,NA,6465.57
31063,NEBRASKA,FRONTIER,NA,3347.8399999999992,NA,NA,NA,23,NA,6.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21,NA,NA,NA,NA,NA,295.2,10.44,20.399999999999999,NA,NA,NA,NA,305.91999999999996,NA,NA,1174.38,NA,NA,NA,290.79,NA,NA,5477.859999999999
31065,NEBRASKA,FURNAS,7.7,4845.3899999999985,NA,NA,NA,95.4,NA,60.580000000000005,NA,NA,NA,263.18999999999994,NA,5.03,NA,3.81,NA,68.87,NA,NA,NA,NA,NA,NA,5304.840000000001,NA,NA,NA,NA,NA,NA,258.8,NA,NA,1923.8299999999997,NA,NA,NA,500.91999999999996,NA,NA,13338.359999999997
31067,NEBRASKA,GAGE,868.42,12014.759999999991,0,0,5.67,2.6,NA,48.21,NA,45.61000000000001,2.3,2798.329999999999,2,86.47,8.39,7.999999999999999,NA,NA,1100.33,79.12,NA,24,NA,NA,2404.4300000000003,14.850000000000001,9.32,1.7,NA,NA,NA,213.67,NA,NA,2661.1599999999994,NA,NA,NA,403.39,20.54,695.9100000000001,23519.180000000026
31069,NEBRASKA,GARDEN,NA,1085.51,NA,NA,NA,4751.58,NA,425.91,NA,NA,NA,653.3900000000001,NA,NA,NA,2.62,NA,NA,NA,NA,NA,NA,128.28,NA,455.67999999999995,21.75,16.25,NA,NA,NA,NA,38,NA,NA,83.24,NA,NA,NA,117.25,NA,NA,7779.46
31071,NEBRASKA,GARFIELD,NA,1060.6400000000001,NA,NA,NA,NA,NA,4.41,NA,NA,NA,126.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.6,NA,NA,NA,80.8,NA,NA,1331.25
31073,NEBRASKA,GOSPER,NA,1835.8500000000001,NA,NA,NA,NA,NA,3.1,NA,NA,NA,354.76,NA,1,NA,0.6,NA,NA,5.3,NA,NA,NA,NA,NA,179.18,2.6,7.83,NA,NA,NA,NA,275.68,NA,NA,271.57,NA,NA,NA,153.56,NA,NA,3091.0299999999997
31077,NEBRASKA,GREELEY,77.7,2027.4700000000003,NA,NA,NA,NA,NA,290.57000000000005,NA,NA,NA,25.91,20.94,1.8,NA,0.85,NA,NA,NA,4.08,NA,NA,NA,NA,120.47,NA,NA,NA,NA,NA,NA,46.91,NA,NA,473.87,NA,NA,NA,31.1,NA,NA,3121.6699999999996
31079,NEBRASKA,HALL,NA,138.19999999999999,NA,NA,NA,NA,NA,5.800000000000001,NA,NA,NA,NA,NA,0.5,NA,1.2,NA,NA,47.120000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.6,NA,NA,NA,37.93,NA,NA,258.35
31081,NEBRASKA,HAMILTON,1.5,288.78000000000003,5.7,0,0,22.299999999999997,NA,11.6,NA,7.35,3.5,NA,NA,NA,NA,NA,NA,NA,105.02000000000001,92.11999999999999,NA,12.7,4.8,NA,NA,NA,NA,NA,NA,NA,NA,12.849999999999998,NA,NA,14.4,NA,NA,NA,28.43,NA,NA,611.05
31083,NEBRASKA,HARLAN,NA,1341.5900000000004,NA,NA,NA,NA,NA,NA,NA,2.5,NA,64.7,NA,NA,NA,4.97,NA,NA,5.1,NA,NA,NA,NA,NA,982.2099999999998,NA,NA,NA,NA,NA,NA,51.18,NA,NA,773.1099999999999,NA,NA,NA,182.95999999999998,NA,NA,3408.32
31085,NEBRASKA,HAYES,NA,15173.419999999989,NA,NA,NA,50.2,NA,215.62999999999994,NA,6,NA,13.5,NA,10,13.2,NA,NA,NA,27.8,NA,NA,NA,NA,NA,2361.4700000000003,9.9400000000000013,12.469999999999999,NA,NA,NA,NA,121.78,NA,NA,174.9,NA,NA,NA,465.90000000000003,NA,NA,18656.21
