year,corn_cost_odt,soy_cost_odt,wheat_cost_odt,hay_cost_odt,corn_cost_add_odt,soy_cost_add_odt,wheat_cost_add_odt,hay_cost_add_odt,corn_base_odt,soy_base_odt,wheat_base_odt,hay_base_odt,category,item,crop,level,val,id
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,k2o,wheat,cost,0.48,variable costk2owheatcost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,k2o,wheat,l1_low,40.7,variable costk2owheatl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,k2o,wheat,l2_med,45.9,variable costk2owheatl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,k2o,wheat,l3_high,51.1,variable costk2owheatl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,lime,corn,cost,25,variable costlimecorncost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,lime,corn,l1_low,0.25,variable costlimecornl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,lime,corn,l2_med,0.25,variable costlimecornl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,lime,corn,l3_high,0.25,variable costlimecornl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,lime,soy,cost,25,variable costlimesoycost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,lime,soy,l1_low,0.25,variable costlimesoyl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,lime,soy,l2_med,0.25,variable costlimesoyl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,lime,soy,l3_high,0.25,variable costlimesoyl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,lime,wheat,cost,25,variable costlimewheatcost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,lime,wheat,l1_low,0.25,variable costlimewheatl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,lime,wheat,l2_med,0.25,variable costlimewheatl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,lime,wheat,l3_high,0.25,variable costlimewheatl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,n,corn,cost,0.56,variable costncorncost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,n,corn,l1_low,130,variable costncornl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,n,corn,l2_med,160,variable costncornl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,n,corn,l3_high,190,variable costncornl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,n,soy,cost,0,variable costnsoycost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,n,soy,l1_low,0,variable costnsoyl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,n,soy,l2_med,0,variable costnsoyl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,n,soy,l3_high,0,variable costnsoyl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,n,wheat,cost,0.71,variable costnwheatcost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,n,wheat,l1_low,50.5,variable costnwheatl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,n,wheat,l2_med,75,variable costnwheatl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,n,wheat,l3_high,99.5,variable costnwheatl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,p2o5,corn,cost,0.63,variable costp2o5corncost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,p2o5,corn,l1_low,46.3,variable costp2o5cornl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,p2o5,corn,l2_med,57.9,variable costp2o5cornl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,p2o5,corn,l3_high,69.5,variable costp2o5cornl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,p2o5,soy,cost,0.63,variable costp2o5soycost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,p2o5,soy,l1_low,29.84,variable costp2o5soyl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,p2o5,soy,l2_med,37.28,variable costp2o5soyl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,p2o5,soy,l3_high,44.72,variable costp2o5soyl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,p2o5,wheat,cost,0.63,variable costp2o5wheatcost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,p2o5,wheat,l1_low,35.3,variable costp2o5wheatl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,p2o5,wheat,l2_med,44.1,variable costp2o5wheatl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,p2o5,wheat,l3_high,52.9,variable costp2o5wheatl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,repairs,corn,l1_low,22.66,variable costrepairscornl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,repairs,corn,l2_med,22.66,variable costrepairscornl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,repairs,corn,l3_high,22.66,variable costrepairscornl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,repairs,soy,l1_low,14.47,variable costrepairssoyl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,repairs,soy,l2_med,14.47,variable costrepairssoyl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,repairs,soy,l3_high,14.47,variable costrepairssoyl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,repairs,wheat,l1_low,14.39,variable costrepairswheatl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,repairs,wheat,l2_med,14.39,variable costrepairswheatl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,repairs,wheat,l3_high,14.39,variable costrepairswheatl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,seed,corn,cost,3.28,variable costseedcorncost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,seed,soy,cost,0.41,variable costseedsoycost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,seed,wheat,cost,0.03,variable costseedwheatcost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,trucking,corn,cost,0.02,variable costtruckingcorncost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,trucking,soy,cost,0.02,variable costtruckingsoycost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,trucking,wheat,cost,0.02,variable costtruckingwheatcost
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,variable_miscellaneous,corn,l1_low,12,variable costvariable_miscellaneouscornl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,variable_miscellaneous,corn,l2_med,12,variable costvariable_miscellaneouscornl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,variable_miscellaneous,corn,l3_high,12,variable costvariable_miscellaneouscornl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,variable_miscellaneous,soy,l1_low,10,variable costvariable_miscellaneoussoyl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,variable_miscellaneous,soy,l2_med,10,variable costvariable_miscellaneoussoyl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,variable_miscellaneous,soy,l3_high,10,variable costvariable_miscellaneoussoyl3_high
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,variable_miscellaneous,wheat,l1_low,6,variable costvariable_miscellaneouswheatl1_low
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,variable_miscellaneous,wheat,l2_med,6,variable costvariable_miscellaneouswheatl2_med
2013,391.9,248.69,230.62,NA,1.04,1.12,1.61,NA,118,36,52,NA,variable cost,variable_miscellaneous,wheat,l3_high,6,variable costvariable_miscellaneouswheatl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,finances,interest,corn,cost,0.04,financesinterestcorncost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,finances,interest,soy,cost,0.04,financesinterestsoycost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,finances,interest,wheat,cost,0.04,financesinterestwheatcost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,finances,months,corn,cost,7,financesmonthscorncost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,finances,months,soy,cost,6,financesmonthssoycost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,finances,months,wheat,cost,8,financesmonthswheatcost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,fixed_miscellaneous,corn,l1_low,NA,fixed costsfixed_miscellaneouscornl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,fixed_miscellaneous,corn,l2_med,NA,fixed costsfixed_miscellaneouscornl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,fixed_miscellaneous,corn,l3_high,NA,fixed costsfixed_miscellaneouscornl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,fixed_miscellaneous,soy,l1_low,NA,fixed costsfixed_miscellaneoussoyl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,fixed_miscellaneous,soy,l2_med,NA,fixed costsfixed_miscellaneoussoyl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,fixed_miscellaneous,soy,l3_high,NA,fixed costsfixed_miscellaneoussoyl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,fixed_miscellaneous,wheat,l1_low,NA,fixed costsfixed_miscellaneouswheatl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,fixed_miscellaneous,wheat,l2_med,NA,fixed costsfixed_miscellaneouswheatl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,fixed_miscellaneous,wheat,l3_high,NA,fixed costsfixed_miscellaneouswheatl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,labor,corn,cost,45,fixed costslaborcorncost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,labor,soy,cost,30,fixed costslaborsoycost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,labor,wheat,cost,22.5,fixed costslaborwheatcost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,machine,corn,cost,123.57,fixed costsmachinecorncost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,machine,soy,cost,107.89,fixed costsmachinesoycost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,fixed costs,machine,wheat,cost,125.86,fixed costsmachinewheatcost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,seed,corn,l1_low,28,productionseedcornl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,seed,corn,l2_med,32,productionseedcornl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,seed,corn,l3_high,34,productionseedcornl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,seed,soy,l1_low,180,productionseedsoyl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,seed,soy,l2_med,180,productionseedsoyl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,seed,soy,l3_high,180,productionseedsoyl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,seed,wheat,l1_low,1400,productionseedwheatl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,seed,wheat,l2_med,1400,productionseedwheatl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,seed,wheat,l3_high,1400,productionseedwheatl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,yield,corn,l1_low,128,productionyieldcornl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,yield,corn,l2_med,160,productionyieldcornl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,yield,corn,l3_high,192,productionyieldcornl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,yield,soy,l1_low,37,productionyieldsoyl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,yield,soy,l2_med,47,productionyieldsoyl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,yield,soy,l3_high,56,productionyieldsoyl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,yield,wheat,l1_low,58,productionyieldwheatl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,yield,wheat,l2_med,72,productionyieldwheatl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,production,yield,wheat,l3_high,86,productionyieldwheatl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,chemicals,corn,cost,55.93,variable costchemicalscorncost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,chemicals,soy,cost,32.92,variable costchemicalssoycost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,chemicals,wheat,cost,13,variable costchemicalswheatcost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,crop_insurance,corn,l1_low,20,variable costcrop_insurancecornl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,crop_insurance,corn,l2_med,21,variable costcrop_insurancecornl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,crop_insurance,corn,l3_high,21,variable costcrop_insurancecornl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,crop_insurance,soy,l1_low,14,variable costcrop_insurancesoyl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,crop_insurance,soy,l2_med,15,variable costcrop_insurancesoyl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,crop_insurance,soy,l3_high,15,variable costcrop_insurancesoyl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,crop_insurance,wheat,l1_low,14,variable costcrop_insurancewheatl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,crop_insurance,wheat,l2_med,14,variable costcrop_insurancewheatl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,crop_insurance,wheat,l3_high,14,variable costcrop_insurancewheatl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,drying,corn,cost,0.21,variable costdryingcorncost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,drying,soy,cost,0,variable costdryingsoycost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,drying,wheat,cost,0,variable costdryingwheatcost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,fuel_oil_grease,corn,l1_low,20.14,variable costfuel_oil_greasecornl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,fuel_oil_grease,corn,l2_med,20.14,variable costfuel_oil_greasecornl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,fuel_oil_grease,corn,l3_high,20.14,variable costfuel_oil_greasecornl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,fuel_oil_grease,soy,l1_low,11.42,variable costfuel_oil_greasesoyl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,fuel_oil_grease,soy,l2_med,11.42,variable costfuel_oil_greasesoyl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,fuel_oil_grease,soy,l3_high,11.42,variable costfuel_oil_greasesoyl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,fuel_oil_grease,wheat,l1_low,15.76,variable costfuel_oil_greasewheatl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,fuel_oil_grease,wheat,l2_med,15.76,variable costfuel_oil_greasewheatl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,fuel_oil_grease,wheat,l3_high,15.76,variable costfuel_oil_greasewheatl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,k2o,corn,cost,0.38,variable costk2ocorncost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,k2o,corn,l1_low,34.6,variable costk2ocornl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,k2o,corn,l2_med,43.2,variable costk2ocornl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,k2o,corn,l3_high,51.8,variable costk2ocornl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,k2o,soy,cost,0.38,variable costk2osoycost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,k2o,soy,l1_low,52.22,variable costk2osoyl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,k2o,soy,l2_med,65.24,variable costk2osoyl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,k2o,soy,l3_high,78.26,variable costk2osoyl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,k2o,wheat,cost,0.35,variable costk2owheatcost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,k2o,wheat,l1_low,41.5,variable costk2owheatl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,k2o,wheat,l2_med,46.6,variable costk2owheatl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,k2o,wheat,l3_high,51.8,variable costk2owheatl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,lime,corn,cost,25,variable costlimecorncost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,lime,corn,l1_low,0.25,variable costlimecornl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,lime,corn,l2_med,0.25,variable costlimecornl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,lime,corn,l3_high,0.25,variable costlimecornl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,lime,soy,cost,25,variable costlimesoycost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,lime,soy,l1_low,0.25,variable costlimesoyl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,lime,soy,l2_med,0.25,variable costlimesoyl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,lime,soy,l3_high,0.25,variable costlimesoyl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,lime,wheat,cost,25,variable costlimewheatcost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,lime,wheat,l1_low,0.25,variable costlimewheatl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,lime,wheat,l2_med,0.25,variable costlimewheatl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,lime,wheat,l3_high,0.25,variable costlimewheatl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,n,corn,cost,0.46,variable costncorncost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,n,corn,l1_low,130,variable costncornl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,n,corn,l2_med,160,variable costncornl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,n,corn,l3_high,190,variable costncornl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,n,soy,cost,0,variable costnsoycost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,n,soy,l1_low,0,variable costnsoyl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,n,soy,l2_med,0,variable costnsoyl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,n,soy,l3_high,0,variable costnsoyl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,n,wheat,cost,0.64,variable costnwheatcost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,n,wheat,l1_low,54,variable costnwheatl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,n,wheat,l2_med,78.5,variable costnwheatl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,n,wheat,l3_high,103,variable costnwheatl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,p2o5,corn,cost,0.6,variable costp2o5corncost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,p2o5,corn,l1_low,47.4,variable costp2o5cornl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,p2o5,corn,l2_med,59.2,variable costp2o5cornl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,p2o5,corn,l3_high,71,variable costp2o5cornl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,p2o5,soy,cost,0.6,variable costp2o5soycost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,p2o5,soy,l1_low,29.84,variable costp2o5soyl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,p2o5,soy,l2_med,37.28,variable costp2o5soyl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,p2o5,soy,l3_high,44.72,variable costp2o5soyl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,p2o5,wheat,cost,0.43,variable costp2o5wheatcost
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,p2o5,wheat,l1_low,36.5,variable costp2o5wheatl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,p2o5,wheat,l2_med,45.4,variable costp2o5wheatl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,p2o5,wheat,l3_high,54.2,variable costp2o5wheatl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,repairs,corn,l1_low,26.78,variable costrepairscornl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,repairs,corn,l2_med,26.78,variable costrepairscornl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,repairs,corn,l3_high,26.78,variable costrepairscornl3_high
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,repairs,soy,l1_low,20.61,variable costrepairssoyl1_low
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,repairs,soy,l2_med,20.61,variable costrepairssoyl2_med
2014,437.85,275.21,255.48,NA,1.18,1.27,1.8,NA,120,36,52,NA,variable cost,repairs,soy,l3_high,20.61,variable costrepairssoyl3_high
